route_id,vdom_id,destination_network,mask_length,route_type,gateway,exit_interface_name,exit_interface_details,last_updated
999,13,88.207.129.0,24,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:50.752458
1000,13,88.207.134.0,24,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:50.843117
1001,13,88.207.136.0,23,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:50.971291
1002,13,88.207.138.0,23,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:51.153524
1003,13,88.207.140.0,23,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:51.358486
1004,13,88.207.142.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:51.45209
1005,13,88.207.143.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:51.508341
1006,13,88.207.144.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:51.699277
1007,13,88.207.145.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:51.787614
1008,13,88.207.148.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:51.93297
1009,13,88.207.150.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.100668
1010,13,88.207.152.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.148491
1011,13,88.207.154.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.199613
1012,13,88.207.158.0,23,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.244647
1013,13,88.207.160.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.33476
1014,13,88.207.162.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.408718
1015,13,88.207.170.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.496109
1016,13,88.207.171.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.566176
1017,13,88.207.172.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.64966
1018,13,88.207.173.0,24,BGP,172.16.255.40,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.753982
1019,13,88.207.174.0,24,BGP,172.16.255.40,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.872093
1020,13,88.207.175.0,24,BGP,172.16.255.40,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:52.938788
1021,13,88.207.176.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.107056
1022,13,88.207.178.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.292668
1023,13,88.207.184.0,25,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.371119
1024,13,88.207.184.128,25,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.571695
1025,13,88.207.188.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.722843
1026,13,88.207.190.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.810988
1027,13,88.207.194.0,24,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.908716
1028,13,88.207.196.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:53.959731
1029,13,88.207.198.0,23,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:54.023025
1030,13,88.207.202.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:54.062814
1031,13,88.207.203.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:54.215783
1032,13,88.207.206.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:54.280364
1033,13,88.207.208.0,24,BGP,172.16.255.40,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:54.477396
1034,13,88.207.236.0,23,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:54.609453
1035,13,88.207.238.0,23,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:54.809518
1036,13,88.207.243.0,24,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.059712
1037,13,88.207.244.0,23,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.147936
1038,13,88.207.246.0,23,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.260525
1039,13,88.207.248.0,25,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.342523
1040,13,88.207.248.128,25,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.450673
1041,13,88.207.254.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.535813
1042,13,88.207.255.0,24,BGP,172.16.255.40,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.631808
1043,13,100.65.49.201,32,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:16:55.8092
1044,13,100.96.0.0,15,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:55.942413
1045,13,100.98.0.0,15,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.066795
1046,13,100.100.0.0,15,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.189524
1047,13,100.102.0.0,15,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.274778
1048,13,107.183.4.0,22,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.508545
1049,13,107.183.8.0,22,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.649886
1050,13,107.183.12.0,22,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.796238
1051,13,107.183.16.0,22,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.853394
1052,13,107.183.20.0,22,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:56.903916
1053,13,107.183.24.0,22,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.003902
1054,13,107.183.28.0,22,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.051831
1055,13,107.183.32.0,23,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.168183
1056,13,107.183.34.0,23,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.263507
1057,13,107.183.36.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.30158
1058,13,107.183.40.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.371597
1059,13,107.183.44.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.435698
1060,13,107.183.48.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.506282
1061,13,107.183.52.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.585466
1062,13,107.183.56.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.708813
1063,13,107.183.60.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:57.949846
1064,13,146.0.190.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:58.099819
1065,13,158.64.103.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:58.296441
1066,13,158.64.104.0,24,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:58.473709
1067,13,158.64.105.0,24,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:58.700435
1068,13,158.64.106.0,24,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:58.851046
1069,13,158.64.107.0,24,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:58.950173
1070,13,158.64.108.0,24,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.135659
1071,13,158.64.109.0,24,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.204435
1072,13,158.64.110.0,24,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.31791
1073,13,158.64.111.0,24,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.398991
1074,13,158.64.124.0,24,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.633877
1075,13,158.64.125.0,25,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.769076
1076,13,158.64.125.128,25,BGP,172.16.255.42,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.886541
1077,13,158.64.126.0,25,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:16:59.991649
1078,13,158.64.126.128,25,BGP,172.16.255.44,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.0535
1079,13,158.64.127.0,25,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.18373
1080,13,158.64.127.128,25,BGP,172.16.255.41,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.275096
1081,13,158.64.128.0,23,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.351963
1082,13,158.64.130.0,23,BGP,172.16.255.37,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.401964
1083,13,158.64.138.0,23,BGP,172.16.255.40,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.467761
1084,13,158.64.146.0,23,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.523988
1085,13,158.64.148.0,25,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.571894
1086,13,158.64.148.128,25,BGP,172.16.255.43,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.668372
1087,13,158.64.152.0,22,BGP,172.16.255.38,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.714599
1088,13,172.16.5.64,29,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:00.75642
1089,13,172.16.7.80,29,connected,n/a,mgt,vlan interface with ip 172.16.7.83/29 is up,2025-06-19 12:17:00.791595
1090,13,172.16.254.32,28,connected,n/a,mgt,vlan interface with ip 172.16.254.33/28 is up,2025-06-19 12:17:00.854557
1091,13,172.16.255.32,28,connected,n/a,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.908199
1092,13,172.19.128.0,22,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:00.95403
1093,13,172.19.132.0,22,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:01.058752
1094,13,172.19.136.0,22,BGP,172.16.255.39,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:01.146452
1095,13,172.19.140.0,22,BGP,172.16.255.40,mgt,vlan interface with ip 172.16.255.33/28 is up,2025-06-19 12:17:01.24468
1096,13,172.20.22.0,24,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:01.37273
1097,13,172.27.0.0,24,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:01.457854
1098,13,172.27.1.0,24,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:01.637403
1099,13,172.27.3.128,27,connected,n/a,mgt,vlan interface with ip 172.27.3.139/27 is up,2025-06-19 12:17:01.893446
1100,13,172.27.4.249,32,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:02.015991
1101,13,172.27.5.0,24,static,,mgt,vlan interface with ip 172.27.5.1/25 is up,2025-06-19 12:17:02.169223
1102,13,172.27.5.0,25,connected,n/a,mgt,vlan interface with ip 172.27.5.1/25 is up,2025-06-19 12:17:02.23414
1103,13,172.27.11.0,24,connected,n/a,mgt,vlan interface with ip 172.27.11.253/24 is up,2025-06-19 12:17:02.304523
1104,13,172.27.14.0,24,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:02.356106
1105,13,172.27.15.0,24,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:02.400656
1106,13,172.27.20.0,24,connected,n/a,mgt,vlan interface with ip 172.27.20.253/24 is up,2025-06-19 12:17:02.475791
1107,13,172.27.23.0,26,connected,n/a,mgt,vlan interface with ip 172.27.23.1/26 is up,2025-06-19 12:17:02.533533
1108,13,172.27.23.64,26,connected,n/a,mgt,vlan interface with ip 172.27.23.65/26 is up,2025-06-19 12:17:02.626966
1109,13,172.27.23.128,26,connected,n/a,mgt,vlan interface with ip 172.27.23.129/26 is up,2025-06-19 12:17:02.694827
1110,13,172.27.23.192,27,connected,n/a,mgt,vlan interface with ip 172.27.23.193/27 is up,2025-06-19 12:17:02.769338
1111,13,172.27.24.41,32,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:02.807877
1112,13,172.27.37.0,24,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:02.871391
1113,13,172.27.37.0,26,connected,n/a,mgt,vlan interface with ip 172.27.37.1/26 is up,2025-06-19 12:17:02.922202
1114,13,172.27.37.64,26,connected,n/a,mgt,vlan interface with ip 172.27.37.65/26 is up,2025-06-19 12:17:03.002559
1115,13,172.27.37.128,26,connected,n/a,mgt,vlan interface with ip 172.27.37.129/26 is up,2025-06-19 12:17:03.109289
1116,13,172.27.39.0,26,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:03.209937
1117,13,172.27.39.64,26,static,172.30.2.17,mgt,vlan interface with ip 172.30.2.22/29 is up,2025-06-19 12:17:03.359283
