interface_id,firewall_id,vdom_id,interface_name,ip_address,mask,type,vlan_id,description,status,physical_interface_name,last_updated
857,159,137,rp-24,172.31.188.185,29,interface,524,,,,2025-06-19 10:16:35.285797
858,159,137,rp-25,172.31.188.193,29,interface,525,,,,2025-06-19 10:16:35.285797
859,159,137,rp-26,172.31.188.201,29,interface,526,,,,2025-06-19 10:16:35.285797
860,159,137,rp-27,172.31.188.209,29,interface,527,,,,2025-06-19 10:16:35.285797
861,159,137,rp-28,172.31.188.217,29,interface,528,,,,2025-06-19 10:16:35.285797
862,159,137,rp-29,172.31.188.225,29,interface,529,,,,2025-06-19 10:16:35.285797
863,159,137,rp-30,172.31.188.233,29,interface,530,,,,2025-06-19 10:16:35.285797
864,159,137,rp-31,172.31.188.241,29,interface,531,,,,2025-06-19 10:16:35.285797
865,159,137,rp-32,172.31.188.249,29,interface,532,,,,2025-06-19 10:16:35.285797
866,159,137,rs-84,172.31.182.97,27,interface,485,Wormeldange-CT,,,2025-06-19 10:16:35.285797
867,159,137,dimetra-interco,172.31.165.1,24,interface,16,Dimetra Interconnect Subnet,,,2025-06-19 10:16:35.285797
868,159,137,rs-83,172.31.182.65,27,interface,484,Vichten-Commune,,,2025-06-19 10:16:35.285797
869,159,137,rs-88,172.31.182.225,27,interface,489,Assyst 795123 RBA 20180925,,,2025-06-19 10:16:35.285797
870,159,137,rs-89,172.31.183.1,27,interface,490,Assyst 796952 25/09/2018 RBA,,,2025-06-19 10:16:35.285797
871,159,137,rs-85,172.31.182.129,27,interface,486,CHG0031572 20190425 kko,,,2025-06-19 10:16:35.285797
872,159,137,rs-87,172.31.182.193,27,interface,488,CHG0031572 20190425 kko,,,2025-06-19 10:16:35.285797
873,159,137,rs-90,172.31.182.33,27,interface,483,CHG0031572 20190425 kko,,,2025-06-19 10:16:35.285797
874,159,137,rs-93,172.31.183.129,27,interface,494,CHG0031572 20190425 kko,,,2025-06-19 10:16:35.285797
875,159,137,rs-86,172.31.182.161,27,interface,487,CHG0031572 20190425 kko,,,2025-06-19 10:16:35.285797
876,159,137,rs-92,172.31.183.97,27,interface,493,CTASK0014538  20190926 rba,,,2025-06-19 10:16:35.285797
877,159,137,rs-95,172.31.183.193,27,interface,496,CHG0031704,,,2025-06-19 10:16:35.285797
878,159,137,rs-94,172.31.183.161,27,interface,495,CHG0031660,,,2025-06-19 10:16:35.285797
879,159,136,shared-it,172.16.0.54,29,interface,913,*** To Shared-IT ***,,,2025-06-19 10:16:35.285797
880,159,137,ExosApp-POST,172.31.167.254,25,interface,605,,,,2025-06-19 10:16:35.285797
881,159,137,Omnis-badgeread,172.31.166.254,24,interface,604,,,,2025-06-19 10:16:35.285797
882,159,136,cust-shared_1,172.16.0.57,29,interface,1915,p2p_cust-shared_link1,,,2025-06-19 10:16:35.285797
883,159,136,cust-shared_2,172.16.0.65,29,interface,1916,p2p_cust_shared_link2,,,2025-06-19 10:16:35.285797
884,159,137,rs-103,172.31.187.193,27,interface,553,CHG0031805_SEE_OMU_at_CT_Gare,,,2025-06-19 10:16:35.285797
885,159,137,rs-104,172.31.187.225,27,interface,554,CHG0031805_SEE_OMU_at_CT_Esch,,,2025-06-19 10:16:35.285797
886,159,136,loopback0,1.1.1.253,32,loopback,,None,,,2025-06-19 10:16:35.285797
887,161,142,lb_ztp_oam,10.123.31.1,32,loopback,,None,,,2025-06-19 10:16:35.285797
888,167,148,lb_ztp_oam,10.123.30.1,32,loopback,,None,,,2025-06-19 10:16:35.285797
889,173,153,p2p_esx-lab-2,192.168.11.1,24,interface,3425,,,,2025-06-19 10:16:35.285797
890,173,151,lb_2g,10.123.60.0,32,loopback,,None,,,2025-06-19 10:16:35.285797
891,179,157,pub_lo1,37.157.157.225,32,loopback,,None,,,2025-06-19 10:16:35.285797
892,179,157,pub_lo2,37.157.157.226,32,loopback,,None,,,2025-06-19 10:16:35.285797
893,181,159,pub_lo1,37.157.157.225,32,loopback,,None,,,2025-06-19 10:16:35.285797
894,181,159,pub_lo2,37.157.157.226,32,loopback,,None,,,2025-06-19 10:16:35.285797
895,126,181,pacs-vrf,213.166.34.6,29,interface,2275,,,,2025-06-19 10:16:35.285797
896,126,181,pacs-wan1,213.166.34.46,29,interface,2417,,,,2025-06-19 10:16:35.285797
897,126,161,crAgricole-vrf,213.166.34.6,29,interface,2278,,,,2025-06-19 10:16:35.285797
898,126,161,crAgricole-wan1,213.166.34.38,29,interface,2478,,,,2025-06-19 10:16:35.285797
899,126,161,evr-crAgricole1,37.157.156.198,29,interface,2622,,,,2025-06-19 10:16:35.285797
900,126,162,Contrail-tests,172.16.2.1,29,interface,301,,,,2025-06-19 10:16:35.285797
901,126,162,evr-vpc35-0,37.157.156.217,29,interface,2635,,,,2025-06-19 10:16:35.285797
902,126,168,vpc35-vrf,213.166.34.6,29,interface,2035,,,,2025-06-19 10:16:35.285797
903,126,168,evr-vpc35-1,37.157.156.222,29,interface,2635,,,,2025-06-19 10:16:35.285797
904,126,165,evr-iaas017,37.157.154.126,28,interface,2686,,,,2025-06-19 10:16:35.285797
905,126,165,iaas017-vrf,213.166.34.6,29,interface,2017,,,,2025-06-19 10:16:35.285797
906,126,162,evr-iaas017_0,37.157.154.113,28,interface,2686,,,,2025-06-19 10:16:35.285797
907,126,178,iaas070-vrf,213.166.34.6,29,interface,2070,,,,2025-06-19 10:16:35.285797
908,126,178,evr-iaas0701,37.157.156.62,29,interface,2626,,,,2025-06-19 10:16:35.285797
909,126,178,iaas070-wan1,213.166.34.38,29,interface,2732,IPVPN 1271100367 / 1281104565,,,2025-06-19 10:16:35.285797
910,126,162,evr-iaas070-0,37.157.156.57,29,interface,2626,,,,2025-06-19 10:16:35.285797
911,126,170,evr-iaas0371,37.157.155.142,28,interface,2644,,,,2025-06-19 10:16:35.285797
912,126,170,iaas037-vrf,213.166.34.6,29,interface,2037,,,,2025-06-19 10:16:35.285797
913,126,170,iaas037-wan1,10.1.1.254,24,interface,2756,,,,2025-06-19 10:16:35.285797
914,126,162,evr-iaas0370,37.157.155.129,28,interface,2644,,,,2025-06-19 10:16:35.285797
915,126,166,evr-iaas0241,78.141.187.190,29,interface,2670,,,,2025-06-19 10:16:35.285797
916,126,166,iaas024-vrf,213.166.34.6,29,interface,2024,,,,2025-06-19 10:16:35.285797
917,126,162,evr-iaas0240,78.141.187.185,29,interface,2670,,,,2025-06-19 10:16:35.285797
918,126,177,iaas069-vrf,213.166.34.6,29,interface,2069,,,,2025-06-19 10:16:35.285797
919,126,177,iaas069-wan1,213.166.34.38,29,interface,2759,,,,2025-06-19 10:16:35.285797
920,126,177,evr-iaas0691,37.157.156.30,29,interface,2629,,,,2025-06-19 10:16:35.285797
921,126,177,iaas069-wan2,10.43.0.1,16,interface,2762,iaas069_to_Sigi_through_VPRN_40066_3rdParty,,,2025-06-19 10:16:35.285797
922,126,162,evr-iaas0690,37.157.156.25,29,interface,2629,,,,2025-06-19 10:16:35.285797
923,126,172,iaas055-vrf,213.166.34.6,29,interface,2055,,,,2025-06-19 10:16:35.285797
924,126,172,evr-iaas0551,37.157.155.94,29,interface,2648,,,,2025-06-19 10:16:35.285797
925,126,162,evr-iaas0550,37.157.155.89,29,interface,2648,,,,2025-06-19 10:16:35.285797
926,126,162,evr-iaas0140,37.157.154.97,28,interface,2684,,,,2025-06-19 10:16:35.285797
927,126,164,evr-iaas0141,37.157.154.110,28,interface,2684,,,,2025-06-19 10:16:35.285797
928,126,164,iaas014-vrf,213.166.34.6,29,interface,2014,,,,2025-06-19 10:16:35.285797
929,126,175,iaas067-wan1,213.166.34.38,29,interface,2757,,,,2025-06-19 10:16:35.285797
930,126,175,evr-iaas0671,37.157.156.22,29,interface,2630,,,,2025-06-19 10:16:35.285797
931,126,175,iaas067-vrf,213.166.34.6,29,interface,2067,,,,2025-06-19 10:16:35.285797
932,126,162,evr-iaas0670,37.157.156.17,29,interface,2630,,,,2025-06-19 10:16:35.285797
933,126,169,iaas036-vrf,213.166.34.6,29,interface,2036,,,,2025-06-19 10:16:35.285797
934,126,169,evr-iaas0361,37.157.154.198,29,interface,2696,,,,2025-06-19 10:16:35.285797
935,126,169,iaas036-wan1,192.168.224.1,30,interface,2743,ELAN 1273100229 / Site 1283102936 / SAM 30556,,,2025-06-19 10:16:35.285797
936,126,162,evr-iaas0360,37.157.154.193,29,interface,2696,,,,2025-06-19 10:16:35.285797
937,126,179,iaas077-vrf,213.166.34.6,29,interface,2077,,,,2025-06-19 10:16:35.285797
938,126,179,evr-iaas0771,37.157.154.174,29,interface,2625,,,,2025-06-19 10:16:35.285797
939,126,179,iaas077-wan1,213.166.34.38,29,interface,2760,,,,2025-06-19 10:16:35.285797
940,126,173,iaas062-vrf,213.166.34.6,29,interface,2062,,,,2025-06-19 10:16:35.285797
941,126,173,evr-iaas0621,37.157.155.182,29,interface,2639,,,,2025-06-19 10:16:35.285797
942,126,173,iaas062-wan1,213.166.34.38,29,interface,2758,IPVPN 1271100337 / Site 1281104200 / SAM 30686,,,2025-06-19 10:16:35.285797
943,126,162,evr-iaas0770,37.157.154.169,29,interface,2625,,,,2025-06-19 10:16:35.285797
944,126,162,evr-iaas0620,37.157.155.177,29,interface,2639,,,,2025-06-19 10:16:35.285797
945,126,180,iaas078-vrf,213.166.34.6,29,interface,2078,,,,2025-06-19 10:16:35.285797
946,126,180,iaas078-wan1,213.166.34.38,29,interface,2478,,,,2025-06-19 10:16:35.285797
947,126,180,evr-iaas0781,37.157.156.198,29,interface,2622,,,,2025-06-19 10:16:35.285797
948,126,162,evr-iaas0780,37.157.156.193,29,interface,2622,,,,2025-06-19 10:16:35.285797
949,126,174,iaas066-vrf,213.166.34.6,29,interface,2066,,,,2025-06-19 10:16:35.285797
950,126,174,evr-kpmg1,37.157.155.246,29,interface,2632,,,,2025-06-19 10:16:35.285797
951,126,171,iaas038-vrf,213.166.34.6,29,interface,2038,1287010038,,,2025-06-19 10:16:35.285797
952,126,171,evr-iaas0381,37.157.155.150,29,interface,2645,,,,2025-06-19 10:16:35.285797
953,126,171,iaas038-wan1,192.168.18.22,30,interface,2755,ELAN 1273100282 / Site 1283104664 / SAM 30680,,,2025-06-19 10:16:35.285797
954,126,162,evr-iaas0380,37.157.155.145,29,interface,2645,,,,2025-06-19 10:16:35.285797
955,126,162,evr-kpmg0,37.157.155.241,29,interface,2632,,,,2025-06-19 10:16:35.285797
956,126,163,evr-pandom1,37.157.154.46,29,interface,2681,,,,2025-06-19 10:16:35.285797
957,126,163,iaas009-vrf,213.166.34.6,29,interface,2009,,,,2025-06-19 10:16:35.285797
958,126,163,iaas009-wan1,213.166.34.38,29,interface,2753,,,,2025-06-19 10:16:35.285797
959,126,162,evr-iaas009,37.157.154.41,29,interface,2681,,,,2025-06-19 10:16:35.285797
960,126,162,evr-iaas1070,37.157.157.169,29,interface,2798,,,,2025-06-19 10:16:35.285797
961,126,176,iaas068-wan1,213.166.34.38,29,interface,2410,,,,2025-06-19 10:16:35.285797
962,126,176,evr-iaas0681,37.157.156.46,28,interface,2628,,,,2025-06-19 10:16:35.285797
963,126,162,evr-iaas0680,37.157.156.33,28,interface,2628,,,,2025-06-19 10:16:35.285797
964,126,176,iaas068-vrf,213.166.34.6,29,interface,2068,,,,2025-06-19 10:16:35.285797
965,126,167,evr-iaas0331,37.157.154.222,28,interface,2695,,,,2025-06-19 10:16:35.285797
966,126,167,iaas033-vrf,213.166.34.6,29,interface,2033,,,,2025-06-19 10:16:35.285797
967,126,167,iaas033-wan1,10.49.1.254,24,interface,2748,ELAN 1273100238 / Site 1283103516 / SAM 30581,,,2025-06-19 10:16:35.285797
968,126,162,evr-iaas0330,37.157.154.209,28,interface,2695,,,,2025-06-19 10:16:35.285797
969,126,171,iaas038-lo1,194.154.217.41,32,loopback,,None,,,2025-06-19 10:16:35.285797
970,206,204,pacs-vrf,213.166.34.6,29,interface,2275,,,,2025-06-19 10:16:35.285797
971,206,204,pacs-wan1,213.166.34.46,29,interface,2417,,,,2025-06-19 10:16:35.285797
972,206,184,crAgricole-vrf,213.166.34.6,29,interface,2278,,,,2025-06-19 10:16:35.285797
973,206,184,crAgricole-wan1,213.166.34.38,29,interface,2478,,,,2025-06-19 10:16:35.285797
974,206,184,evr-crAgricole1,37.157.156.198,29,interface,2622,,,,2025-06-19 10:16:35.285797
975,206,185,Contrail-tests,172.16.2.1,29,interface,301,,,,2025-06-19 10:16:35.285797
976,206,185,evr-vpc35-0,37.157.156.217,29,interface,2635,,,,2025-06-19 10:16:35.285797
977,206,191,vpc35-vrf,213.166.34.6,29,interface,2035,,,,2025-06-19 10:16:35.285797
978,206,191,evr-vpc35-1,37.157.156.222,29,interface,2635,,,,2025-06-19 10:16:35.285797
979,206,188,evr-iaas017,37.157.154.126,28,interface,2686,,,,2025-06-19 10:16:35.285797
980,206,188,iaas017-vrf,213.166.34.6,29,interface,2017,,,,2025-06-19 10:16:35.285797
981,206,185,evr-iaas017_0,37.157.154.113,28,interface,2686,,,,2025-06-19 10:16:35.285797
982,206,201,iaas070-vrf,213.166.34.6,29,interface,2070,,,,2025-06-19 10:16:35.285797
983,206,201,evr-iaas0701,37.157.156.62,29,interface,2626,,,,2025-06-19 10:16:35.285797
984,206,201,iaas070-wan1,213.166.34.38,29,interface,2732,IPVPN 1271100367 / 1281104565,,,2025-06-19 10:16:35.285797
985,206,185,evr-iaas070-0,37.157.156.57,29,interface,2626,,,,2025-06-19 10:16:35.285797
986,206,193,evr-iaas0371,37.157.155.142,28,interface,2644,,,,2025-06-19 10:16:35.285797
987,206,193,iaas037-vrf,213.166.34.6,29,interface,2037,,,,2025-06-19 10:16:35.285797
988,206,193,iaas037-wan1,10.1.1.254,24,interface,2756,,,,2025-06-19 10:16:35.285797
989,206,185,evr-iaas0370,37.157.155.129,28,interface,2644,,,,2025-06-19 10:16:35.285797
990,206,189,evr-iaas0241,78.141.187.190,29,interface,2670,,,,2025-06-19 10:16:35.285797
991,206,189,iaas024-vrf,213.166.34.6,29,interface,2024,,,,2025-06-19 10:16:35.285797
992,206,185,evr-iaas0240,78.141.187.185,29,interface,2670,,,,2025-06-19 10:16:35.285797
993,206,200,iaas069-vrf,213.166.34.6,29,interface,2069,,,,2025-06-19 10:16:35.285797
994,206,200,iaas069-wan1,213.166.34.38,29,interface,2759,,,,2025-06-19 10:16:35.285797
995,206,200,evr-iaas0691,37.157.156.30,29,interface,2629,,,,2025-06-19 10:16:35.285797
996,206,200,iaas069-wan2,10.43.0.1,16,interface,2762,iaas069_to_Sigi_through_VPRN_40066_3rdParty,,,2025-06-19 10:16:35.285797
997,206,185,evr-iaas0690,37.157.156.25,29,interface,2629,,,,2025-06-19 10:16:35.285797
998,206,195,iaas055-vrf,213.166.34.6,29,interface,2055,,,,2025-06-19 10:16:35.285797
999,206,195,evr-iaas0551,37.157.155.94,29,interface,2648,,,,2025-06-19 10:16:35.285797
1000,206,185,evr-iaas0550,37.157.155.89,29,interface,2648,,,,2025-06-19 10:16:35.285797
1001,206,185,evr-iaas0140,37.157.154.97,28,interface,2684,,,,2025-06-19 10:16:35.285797
1002,206,187,evr-iaas0141,37.157.154.110,28,interface,2684,,,,2025-06-19 10:16:35.285797
1003,206,187,iaas014-vrf,213.166.34.6,29,interface,2014,,,,2025-06-19 10:16:35.285797
1004,206,198,evr-iaas0671,37.157.156.22,29,interface,2630,,,,2025-06-19 10:16:35.285797
1005,206,198,iaas067-vrf,213.166.34.6,29,interface,2067,,,,2025-06-19 10:16:35.285797
1006,206,198,iaas067-wan1,213.166.34.38,29,interface,2757,,,,2025-06-19 10:16:35.285797
1007,206,185,evr-iaas0670,37.157.156.17,29,interface,2630,,,,2025-06-19 10:16:35.285797
1008,206,192,iaas036-vrf,213.166.34.6,29,interface,2036,,,,2025-06-19 10:16:35.285797
1009,206,192,evr-iaas0361,37.157.154.198,29,interface,2696,,,,2025-06-19 10:16:35.285797
1010,206,192,iaas036-wan1,192.168.224.1,30,interface,2743,ELAN 1273100229 / Site 1283102936 / SAM 30556,,,2025-06-19 10:16:35.285797
1011,206,185,evr-iaas0360,37.157.154.193,29,interface,2696,,,,2025-06-19 10:16:35.285797
1012,206,202,iaas077-vrf,213.166.34.6,29,interface,2077,,,,2025-06-19 10:16:35.285797
1013,206,202,evr-iaas0771,37.157.154.174,29,interface,2625,,,,2025-06-19 10:16:35.285797
1014,206,202,iaas077-wan1,213.166.34.38,29,interface,2760,,,,2025-06-19 10:16:35.285797
1015,206,196,iaas062-vrf,213.166.34.6,29,interface,2062,,,,2025-06-19 10:16:35.285797
1016,206,196,evr-iaas0621,37.157.155.182,29,interface,2639,,,,2025-06-19 10:16:35.285797
1017,206,196,iaas062-wan1,213.166.34.38,29,interface,2758,IPVPN 1271100337 / Site 1281104200 / SAM 30686,,,2025-06-19 10:16:35.285797
1018,206,185,evr-iaas0770,37.157.154.169,29,interface,2625,,,,2025-06-19 10:16:35.285797
1019,206,185,evr-iaas0620,37.157.155.177,29,interface,2639,,,,2025-06-19 10:16:35.285797
1020,206,203,evr-iaas0781,37.157.156.198,29,interface,2622,,,,2025-06-19 10:16:35.285797
1021,206,203,iaas078-vrf,213.166.34.6,29,interface,2078,,,,2025-06-19 10:16:35.285797
1022,206,203,iaas078-wan1,213.166.34.38,29,interface,2478,,,,2025-06-19 10:16:35.285797
1023,206,185,evr-iaas0780,37.157.156.193,29,interface,2622,,,,2025-06-19 10:16:35.285797
1024,206,197,iaas066-vrf,213.166.34.6,29,interface,2066,,,,2025-06-19 10:16:35.285797
1025,206,197,evr-kpmg1,37.157.155.246,29,interface,2632,,,,2025-06-19 10:16:35.285797
1026,206,194,iaas038-vrf,213.166.34.6,29,interface,2038,1287010038,,,2025-06-19 10:16:35.285797
1027,206,194,evr-iaas0381,37.157.155.150,29,interface,2645,,,,2025-06-19 10:16:35.285797
1028,206,194,iaas038-wan1,192.168.18.22,30,interface,2755,ELAN 1273100282 / Site 1283104664 / SAM 30680,,,2025-06-19 10:16:35.285797
1029,206,185,evr-iaas0380,37.157.155.145,29,interface,2645,,,,2025-06-19 10:16:35.285797
1030,206,185,evr-kpmg0,37.157.155.241,29,interface,2632,,,,2025-06-19 10:16:35.285797
1031,206,186,evr-pandom1,37.157.154.46,29,interface,2681,,,,2025-06-19 10:16:35.285797
1032,206,186,iaas009-vrf,213.166.34.6,29,interface,2009,,,,2025-06-19 10:16:35.285797
1033,206,186,iaas009-wan1,213.166.34.38,29,interface,2753,,,,2025-06-19 10:16:35.285797
1034,206,185,evr-iaas009,37.157.154.41,29,interface,2681,,,,2025-06-19 10:16:35.285797
1035,206,185,evr-iaas1070,37.157.157.169,29,interface,2798,,,,2025-06-19 10:16:35.285797
1036,206,199,iaas068-wan1,213.166.34.38,29,interface,2410,,,,2025-06-19 10:16:35.285797
1037,206,199,evr-iaas0681,37.157.156.46,28,interface,2628,,,,2025-06-19 10:16:35.285797
1038,206,185,evr-iaas0680,37.157.156.33,28,interface,2628,,,,2025-06-19 10:16:35.285797
1039,206,199,iaas068-vrf,213.166.34.6,29,interface,2068,,,,2025-06-19 10:16:35.285797
1040,206,190,evr-iaas0331,37.157.154.222,28,interface,2695,,,,2025-06-19 10:16:35.285797
1041,206,190,iaas033-vrf,213.166.34.6,29,interface,2033,,,,2025-06-19 10:16:35.285797
1042,206,190,iaas033-wan1,10.49.1.254,24,interface,2748,ELAN 1273100238 / Site 1283103516 / SAM 30581,,,2025-06-19 10:16:35.285797
1043,206,185,evr-iaas0330,37.157.154.209,28,interface,2695,,,,2025-06-19 10:16:35.285797
1044,206,194,iaas038-lo1,194.154.217.41,32,loopback,,None,,,2025-06-19 10:16:35.285797
